Fer,Name,Lines,Value
3012311767,IMPORT_&_EXPORT_INC__DBA_IMEX_I,91,8865
3012758348,RENE_ALBERTO_ROMERO_DBA_AM-MEX_I,91,2
1314492,Baxter_Healthcare_Corporation,90,3200
2000024040,Creations_Food_Services_Ltd_,90,317
3000123502,VenusaLtd_,90,2614
3002948985,Fisher_Capespan_Usa_Llc,90,50000
3006535199,PAFCO_IMPORTING_COMPANY_INC_,90,18144
3012297594,BRAINLAB_INC,90,683
3012481354,CVL_COSMETICS,90,0
2027028,Azteca_Milling_L_P_,89,10796
2920254,JacobsMalcolm&Burtt,89,1743
3000105994,Robin_Hood_Multifoods_Inc,89,24494
3001601647,Indianlife_Food,89,238
3003215966,Rahal_Foods_Inc,89,14671
3007351372,Robell_Group,89,0
3009350690,Stryker_Sustainability_Solutions,89,10
3012055010,GADOT_AMERICA_INC,89,22489
3012406256,LAU_ENTERPRISE_II_INC,89,3240
3012434917,CYPRESS_MEDICAL_PRODUCTS,89,19464
3012502018,GRAISSET_USA_CORP_,89,
1000144858,United_Foods_Pictsweet_Frz_Foods,88,2688
1000470754,Jasper_Wyman_&_Son,88,17981
2000047187,Penford_Food_Ingredients,88,4290
3000121240,Muranaka_Farms_Inc_,88,21890
3000151819,Novo_Nordisk_A_S,88,10
3000188717,Wolf_Steel_Ltd,88,0
3003028396,Black_&_Decker_U_S__Inc_,88,0
3003363674,Sparta_Enterprises_Inc,88,0
3003630821,Charison_Turkey_Hatchery_Ltd,88,0
3004288959,Paturel_International_Company,88,388
3004565414,Arctic_Food_Services_Inc_,88,0
3008139359,Niagara_Natural_Fruit_Snack_Comp,88,2784
3008869899,Richemont_North_America_Inc,88,0
3009932564,Scoular_Company_The,88,23111
3009958670,Laura_Geller_Beauty_Llc___________________,88,
3010577303,El_Dorado_Growers_Corp,88,15538
3011250194,Backstage_Commerce_Inc,88,0
3012363761,WINDSOR_WHOLESALE_BAIT,88,58
3012611971,FROMI_USA_CORP_C_O_NATIXIS_PRAME,88,5
3004012750,Zeus_Seafood_Inc,87,1875
3004784133,Maple_Leaf_Balcay,87,0
3005437164,Markpol_Distributors_Inc_,87,180
3005837922,Omni-Chem_136_Llc,87,26125
3009135824,D_&_G_Laboratories_Inc,87,0
3011196194,Livongo_Health,87,0
3011428357,Vernon_R__Martin,87,10
3011909403,Optimal_Brightness_Solutions_S_D,87,25920
3012380829,Cowtown_Cattle_Company,87,30800
1640405,HEB_Grocery_Company,86,47712
1000558802,Hudson_Group_a_DUFRY_Company,86,1
3000122450,Advanced_Monobloc_Corp,86,0
3002258143,A_B_C_Office_Equipment_Inc,86,0
3005060785,Jabbour_Jessy_Denno,86,85
3010433245,G2_Revolution_Llc,86,30
3012110718,VISTA_DEL_SOL_FOODS_LLC,86,20134
3012300014,SUZANNE'S_SPECIALTIES_INC_,86,81480
3012594603,BIAD_CHILI_LTD_CO,86,2084
1317515,Once_Again_Nut_Butter_Collective_Inc_,85,59976
1450977,Spectrum_Foods_Inc__dba_Spectrum_Packaging,85,21600
2428427,Bananas_Distributors_Of_NyInc,85,10044
3000124427,USA_Wine_Imports,85,0
3000947776,Triunfo-Mex_Inc_,85,1239
3001351022,Fruitrade_International_Inc,85,29970
3003340486,Fayus_Inc_,85,27227
3005020357,Cheraday_Ltd,85,
3007148977,Greatbatch_Ltd,85,18580
3009632439,Liguori_Pastificio_Dal_1820_S_P_,85,8
3011263670,Mosaic_Global_Sales_Llc,85,0
3012389411,MONTREAL_PITA_INC,85,20
2911237,A__L__Gilbert_Co,84,25000
1000277604,Christan_Dior_N_Y__Inc,84,90
2000008305,Primo_Foods_Inc_,84,0
3000096176,Irving_Weisdorf_&_Co,84,0
3002894776,DSM_Food_Specialties_USA_Inc_,84,94000
3004278934,Lehigh_Food_Sales_Inc_,84,29837
3004294757,SOL_CUISINE_INC_,84,0
3008750184,Tyco_Healthcare_Group_Lp,84,402
3009392892,Lamond_Feed_And_Energy_Inc,84,1055
3010603764,Glanbia_Nutritionals_Ireland_L,84,16250
3011291601,VINO_COM_LLC,84,20592
3012413087,REINHART_FOODSERVICE_LLC,84,0
3012525643,PANASONIC_CONSUMER_ELECTRONIC_CO,84,32586
1000267403,Imaginings_3,83,0
1000477302,Medtronic_Sofamor_Danek_USA_Inc,83,0
3003275126,Mcbride_Research_Labs__Inc_,83,0
3003329637,Goodyear_Farm_Ltd,83,1372
3004059291,Pet_Food_Exports,83,2100
3005353804,Greenhouse_Produce_Co__Llc_,83,10576
3005968184,Toastess_International,83,0
3006297421,Mom's_Best_Gourmet_Foods_Canada,83,0
3007960356,Ethicon_Endo-Surgery,83,1
3008415892,Natures_Finest_Produce_Ltd,83,10065
3008534688,Mary_Alice_Garay,83,2640
3010609557,Xtra_Congelados_Naturales_SA_DE_,83,27216
3012416690,CANADIAN_WOOD_PRODUCTS_-_MONTREA,83,11200
1000336795,Suzuki_Del_Caribe_Inc,82,100
3000043201,Grand_Bend_Produce,82,0
3002799162,S__Bertram_Inc_,82,0
3002859471,Canneberges_Atoka_Cranberries_Inc,82,19223
3003625038,Essences_Bonnie_&_Don_Flavours_I,82,0
3004151440,Shasha_Bread_Company,82,0
3005710931,Promethean_Inc,82,160608
3005959243,Charlotte_Products,82,0
3006076657,South_West_Ag_Partners_Inc,82,0
3008692495,Sun_Belle_Inc_,82,6720
3008799092,Vadec_Produce_Llc_,82,2400
3012330984,INNOVATIVE_FISHERY_PRODUCTS_INC,82,4500
3012416159,MCCAIN_FOODS_LTD_-_FLORENCEVILLE,82,5969
3012522643,C_V_L_COSMETIC_NORTH_AMERICA_INC,82,0
3012640838,MCBRIDE_RESEARCH_LABORATORIES,82,
1000208876,Star_Snacks_Co__Llc_,81,96250
1000265591,Seppic_Inc_,81,1
1000315908,Hermes_Of_Paris_Inc_,81,87
3000537477,Philippe_Gerard_Enterprises,81,1
3003351131,L'Oreal_Canada,81,0
3003819093,Ming_Hong_InternationalInc_,81,24662
3004270498,California_Splendor_Inc_,81,18480
3007635671,Moroccanoil_Inc,81,0
3007681256,Internacional_Olivarera_S_A_U,81,49795
3007754199,Imris_Wc,81,0
3009937397,Gps_Imports_Inc,81,7890
3010865340,Occularium_Inc,81,18
3011882083,Knowles_Corporation,81,0
3012075743,Wilbur-Ellis_Feed_Llc,81,10450
3012196601,Medtronic_Ps_Medical_Inc,81,500
3012221699,JOHNSON_ASSOCIATED_FRUIT_CO_LTD,81,4080
3012253976,PET'S_GLOBAL_INC,81,9594
3012417395,MARTINEZ_&_SONS_PRODUCE_INC_,81,568
3012425510,KRAFT_HEINZ_FOODS_COMPANY,81,12055
1000456500,Produccion_Agricola_Amigo_S_A__de_C_V_,80,17472
3002241815,Breakthru_Beverage_Group,80,1380
3005729384,Azure_Beauty_Inc,80,0
3009420286,Wholesome_Pet_Distributing_Inc,80,2100
3012149985,La_Odisea_S_P_R__De_R_L_,80,2880
3012178393,All_Veg_Sales_Llc_,80,2400
3012411846,CARGILL_LTD_CLAVET,80,20000
3012439587,THE_QUAKER_OATS_COMPANY,80,8208
1000239057,SuperValu_Holdings_Inc_,79,42560
2000015151,CHETAK_CHICAGO_LLC,79,800
3001451880,Trevino_International_Inc,79,2550
3004962188,CanMar_Grain_Products_Ltd_,79,3982
3005214683,USA_Instruments_Incorporated,79,2429
3006746651,Pullman_Sugar,79,70000
3008037787,Wal-Mart_Stores_Inc_Al-Mart_Stores_Inc_________5,79,18620
3008810830,Daryland_Bell_Canto_Whse,79,1568
3010188378,Berlin_Packaging__Hq_,79,6743
3010815383,Novera_International,79,0
3012106471,Lucky_Star_Farm_Inc,79,9984
3012293326,MARGOT_DISTRIBUITING_INC_,79,4200
3012327479,LIBBEY_GLASS_INC_,79,11337
3012359176,Stanley_Orchards_Sales_Llc,79,17640
3012412558,DEL_CAMPO_SUPREME_INC_,79,13488
1213119,Ipswich_Shellfish_Co__Inc_,78,1310
1721652,Otto_Bock_Healthcare_LP,78,10
1000259375,Caire_Inc,78,0
3005114014,Milton's_Distributing_Co__Inc_,78,0
3006218112,Import_&_Export_Inc__dba_IMEX_Inc_,78,8865
3009315343,Premier_Global_Services_Corp,78,0
3010234231,Dunar_Foods_Inc,78,24017
3010404719,Abbott_Cardiovascular_Systems_In,78,0
3010707307,Squirrel_Systems_Us_Inc,78,50
3010977900,Isik_Organic_Co,78,73080
3012345269,KORRES_USA_LTD,78,0
3012460821,ST__GEORGE_WAREHOUSE,78,1044
1000118360,Mentor_Texas_LP_,77,3
3000092729,Rc_Products_Inc_,77,36
3001113017,Purdy_Fisheries_Limited,77,0
3001700044,Integra_Limited,77,70
3002554740,Monelli_Fine_Foods,77,548
3003291588,V_L_M_Food_Trading_Int'l_Inc,77,26561
3007812818,J_R__Simplot_Company,77,12510
3011567323,Teaja_Holdings_Ltd,77,197
3011930699,Hp_Inc,77,9400
3012193969,GALDISA_USA_INC,77,33940
1527269,RGH_Enterprises_Inc_,76,0
3000187203,Alimentation_Akita_Food_Inc,76,9477
3002991234,Interra_Trade_Intl_Inc,76,846
3005490547,Aliments_Pasta_Romana,76,2608
3006065067,Sunrise_2006_Inc_,76,100
3006995684,The_D_Drops_Company_Inc,76,0
3009995470,Fyve_Elements_LLC,76,1
3010945226,Limonik_Produce_Inc,76,840
3012496485,Wonderful_Citrus,76,27000
1910216,Ardent_Mills_LLC,75,30461
2023779,Sun_Date_LLC,75,40414
1000115754,Taymark,75,1
3000839629,Tony's_Fine_Foods,75,1
3001348295,Young's_Market_Co_Llc_Dba_Youngs,75,6600
3002480268,Blue_&_White_Foods,75,80831
3003428248,Yu_Aan_Farms_Co_,75,360
3003825730,Specialty_Commodities_Inc,75,21825
3004080870,Preferred_Fragrance_Inc_,75,10032
3005250747,Siemens_Healthcare_Diagnostics,75,10
3005850892,Serkka_Farms_Inc,75,2115
3006569738,Asteya_Corporation,75,2200
3008538243,United_Fruit_&_Produce_Co_Inc_,75,11898
3010484376,Mayaland_LLC,75,46
3010866898,Maraichers_Bec_Sucre_Inc,75,630
3012420188,POLICELLA_FARM_SALES,75,1848
3012688250,TETON_OUTFITTERS_LLC_DBA_509,75,985
1000332206,Hormel_Foods_Corporation,74,17654
2000012125,Grand_Supercenter_Inc_,74,5
3000133139,Import_Distribution_Services_Ltd,74,269
3001604064,Elite_Enterprises_1990_Inc,74,1
3003092769,Teva_Pharmaceuticals_USA,74,1072080
3003949662,Asia_Pacific_Farm_Enterprises_In,74,111
3004500351,Sca_North_America_-_Canada_Inc,74,1046
3005230964,United_Natural_Foods_Inc,74,449
3005930205,Centre_des_services_agricoles_M_J_S__Inc_,74,4681
3006806145,Great_Lakes_Wine_&_Spirits_Llc,74,0
3009453216,Sequoia_Foods_International,74,17579
3009569508,CARIBE_PRODUCE_LTD_CO,74,4800
3010102251,USA_Cosmetics_Inc,74,0
3010205312,Paletas_Mara_Llc,74,1802
3012117234,GOLDEN_COUNTRY_FOODS,74,16335
1525487,Libby_Glass_Inc,73,9983
2246369,Epicure_Food_Corp_,73,1
1000209429,EARTHFRESH,73,0
3000072460,St_Davids_Hydroponics,73,775
3002799654,Rubicon_Resources_LLC,73,1
3003032290,Wholesome_Harvest_Baking_Inc_,73,0
3003516782,Aztex_Enterprises_Ltd_,73,0
3003858672,Raja_Foods,73,563
3004811140,Biomin_America_Inc,73,25289
3006430881,Sun_Dental_Laboratories_LLC,73,6
3007002276,Bg_Beaute,73,0
3008968013,Flour_Confections,73,0
3009835077,Happy_Produce_Inc_,73,3591
3010163689,In3gredients_Inc,73,142883
3012105160,Bacocas_Enterprises_Inc_,73,1200
3012242450,Collibri_Delux,73,79
3012330591,SUCDEN_AMERICAS_CORP,73,40600
3012366092,TIPPCON_LLC,73,11792
3012418032,BLACKHIVE_CORP_INC,73,12760
3012453968,E_D_&_F_MAN_SUGARINC_,73,11464
1000326908,Apelco_Del_Caribe_Corp,72,25578
2000036334,JAES_S__DE_R_L__DE_C_V_,72,200
3000247525,The_Little_Blue_House_Inc_,72,0
3002405912,Southern_Wine_&_Spirits_of_Arizona,72,1380
3003154616,THINaddictives_Inc_,72,22140
3003580084,Cavendish_Produce,72,0
3004535354,Kywa_International_Group_Llc,72,22357
3006271071,Teuscher_Philadelphia_Inc,72,805
3009153291,Green_World_Us_Llc,72,270
3009696958,Altamirano'S_Fresh_Pepper_Llc,72,147
3011382367,Stingray_Transportation_Ltd,72,0
3011397240,ZhongJing_Jing_C,72,1
3012152960,TRISTAR_PRODUCTS_INC_,72,1
3012393156,AROMASOURCE_INC,72,0
1043534,Wright_Medical_Technology_Inc_,71,310
1518919,Hirzel_Canning_Company,71,1858
1000646433,Lower_Mainland_Vegetable_Distributors_Inc,71,1426
3000128029,Heinz_Canada,71,0
3000205245,FedEx_Trade_Networks_Transport_&_Brokerage,71,0
3004965821,Tekweld,71,0
3005853708,Ther-Hart_Ranch_Inc_,71,6000
3009401048,Skoah_Distribution_Inc,71,0
3010029054,Empresas_Villar_Usa_Llc,71,16000
3010332614,Smith_Gardens_Produce_Inc_,71,8400
3010742470,Atlantic_Trading_Group_Llc,71,11232
3011901605,Sundisc_Enterprises_Inc,71,4312
3012157528,INGREDION_MEXICO_SA_DE_CV,71,15868
2022167,Newport_Corp,70,2184
1000179910,Loumidis_Foods_Inc_,70,1
2000000617,Montrose_International_Group,70,12648
3000143880,Berryhill_Foods_Inc,70,45540
3000237006,Royal_Specialty_Sales,70,0
3000281156,Wetton_Importers_Inc,70,0
3000324767,Pictsweet_Frozen_Foods,70,3250
3002897570,Oismueller_&_Partner_Inc_,70,42
3003093882,Niagara_Pharmaceuticals_Inc,70,0
3003556910,H_&_T_Seafood_Inc_,70,54400
3004136233,Asian_Food_Imports,70,200
3005031128,Crown_Global_Corporation,70,2106
3006247882,Second_Cup,70,0
3006359340,Asamo_Cosmetic_International_Cor,70,1
3006520806,Midwest_Custom_Bottling_Llc,70,0
3006786549,Benjamin_Foods_LLC,70,3388
3008223456,Spring_Valley_Fruits_L_L_C,70,400
3008774317,Desarrolladora_Y_Promotora_Agrop,70,1900
3011334556,Farmers_Imports_LLC,70,18928
3012413858,TOM-VER_LLC_DBA_MEXFRESH_PRODUCE,70,8400
3012655669,G_E_COLLINS_AND_SONS_LTD,70,18400
1028734,B_E_Aerospace_Inc_,69,6836
1917966,Southern_Glazers_of_Nebraska,69,0
2027191,N_A_Trading_Inc,69,30450
1000117619,Biomedical_Systems_Corp,69,1400
1000193592,Sharp_Manufacturing_Company,69,30698
1000446821,Dewey_Produce,69,7740
3000015620,Carb_Americas_Inc_,69,33264
3000205433,Abelardo_A_Salinas_Inc,69,567
3003185766,D_&_B_Equine_Enterprises,69,115
3003272715,Pantai_UsaInc_,69,3456
3003360202,Empire_Merchants_LLC_16_Bridgewater_,69,27625
3003593380,Harris_&_Ford_LLC,69,19400
3004316564,Attavola_srl,69,1
3009271828,9234_5589_Quebec_Inc,69,0
3009706158,Reg_Marketing_&_Logistics_Group,69,45000
3012058971,Mundt_Inc,69,0
3012320079,Canon_De_Colorado_Ltd,69,0
3012386476,FUTURE_SEAFOODS_INC,69,0
1220274,United_Liquors_LLC,68,27600
2431332,Okamoto_U_S_A__Inc_,68,14969
2511396,Cargill_Cocoa_&_Chocolate_Inc_,68,0
1000140919,Strohmeyer_&_Arpe_Co__Inc_,68,48496
1000514767,Evergreen_International,68,11232
2000008560,1565096_Ontario_Ltd_,68,85
2000021106,Premium_Foods_USA_Inc_,68,127
3000205739,National_Food_Trading_Corporation,68,16415
3001216468,Poulin_Grain,68,4320
3002638128,Bella_Italia_Inc,68,1
3003581410,61088_British_Columbia_Ltd_Dba,68,0
3003599781,United_Biscuits_UK_Ltd,68,42384
3005063652,CJ_Foodville_USA_Inc_,68,1
3010190884,Bark_to_Basics_LLC,68,2100
3012056193,Circle_Produce_Co_,68,660
3012358717,QI_BOTANICAL_TEA_CANADA_LTD,68,23
3012415980,ONTARIO_LIVE_STOCK_EXCHANGE,68,32129
1912868,Kemin_Industries_Inc,67,0
2916710,Varian_Medical_Systems_Inc_,67,3160
1000140388,Erbe_USA_Inc,67,756
1000145370,Certified_International_Corp,67,2640
3001557366,Foss_North_America,67,18545
3004052016,Estee_Lauder,67,1
3004058320,Perkinelmer_Life_Analtical_Sciences_Inc,67,21352
3004274181,IS_PE_Produce_Inc,67,1681
3005255295,Lanxess_Corporation,67,1
3005575186,Jaycee_Herb_Traders,67,385
3005728419,Walrus_Trading_Llc,67,11234
3006585316,Cdi_Computer_Dealers,67,50
3009022186,Procure_Inc,67,138
3009484223,Hi-Pro_Feeds_Lp,67,0
3009856774,Grupo_San_Gabriel_Llc,67,4320
3010912219,Nudestix,67,0
3011789657,Eresearch_Technology,67,1000
3012070247,LOS_ANGELES_FISH_CO___CA,67,
3012116053,GE_MEDICAL_SYSTEMS_ULTRASOUND,67,64
1000136194,Sysco_Pittsburgh_LLC,66,0
1000391746,Athens_Distributing_Company,66,1380
2000008396,The_TDL_Group_Corp,66,233
2000041554,International_Marketing_Systems,66,38984
3000124949,Guerlain_Inc_,66,244
3000130564,Ammex_Inc_,66,1
3002523857,Lamontagne_Chocolates_Inc_,66,1
3002698138,Ciatti_Company,66,2
3003311998,Aaf_Imports_Inc,66,1
3003398776,Med-Tech_Environmental_Ltd,66,0
3004306620,Gourmet_Import_Inc,66,1
3004312480,DAABON_ORGANIC_U_S_A__INC,66,25020
3004450619,Stemcell_Technologies_Inc,66,1
3006452343,Nellcor_Puritan_Bennett_Inc,66,4
3007056695,Tricoastal_Design_Inc_,66,1146
3007427503,La_Buena_De_San_Luis_Usa_Llc,66,41
3007501469,John_O'S_Foods_Inc,66,2755
3008549265,Baja_Son_Growers_LLC,66,28642
3008622357,Psp_Distribution_Llc,66,0
3011978496,Salerm_Cosmetics,66,322
3012136678,Kraft_Heinz_Co_Inc__________________S,66,12055
3012266220,Home_Brew_Ohio,66,18
3012293030,STANPAC_INC,66,1
3012417125,TECHNICAL_TRAFFIC_CON,66,5
2241285,William_Grant_&_Sons_Inc_,65,108950
1000185041,Barrington_Chemical_Corp_,65,63000
1000213448,Skretting_Canada_Inc,65,25400
1000220733,Zimmer_Biomet_Inc_,65,0
1000341130,YHS_Trading_USA_Inc,65,11220
3000072183,Produits_Alimentaires_Jacques,65,0
3001515860,J_F_C_International_Inc,65,
3004289564,Farmer_Direct_Co-operative_Ltd_,65,2460
3006212903,Joy_Usa_Llc,65,151
3006900341,Fisher_Bay_Seafood_Ltd,65,0
3006993078,Tay_Shing_Farm_Ltd__o_a_K_&_B_Farms,65,0
3007313755,Wellpet_Llc,65,0
3007328699,Southern_Herb,65,19
3008081042,Cavalor_Inc,65,0
3009260507,Lakeview_Vegetables_Processing_I,65,13770
3009331831,Pubsphere_Inc,65,0
3009417610,Martin_Lawrence,65,3780
3009615810,The_Northeast_Group,65,0
3010416290,Mf_Wellness_Holdings_Llc,65,0
3012432207,CANADA_MALTING_CO_LTD_-_CALGARY,65,15122
3012743581,Garden_Valley_Cooling,65,10368
1451040,Cypress_Medical_Products_LLC,64,19080
1000126308,American_Seafoods_Company_L_L_C__-_Northern_Jaeger_F_T,64,68894
1000216746,Mazzetta_Company,64,203042
1000405216,Nellson_Nutraceuticals,64,1461
3000169034,Westcan_Malting_Ltd,64,14200
3003404670,Dow_Corning_Corporation_-_Carrollton_Plant,64,5420
3004141631,Loosen_Bros_Usa,64,0
3004284805,MOR_USA_Inc_,64,7967
3004350604,American_Sanjiang_Bio-Fountain_Inc,64,4000
3005094451,Match_Eyewear_LLC_DBA_Float_Eyewear,64,0
3005544342,Friendly_Nature_Usa_Llc,64,19176
3006078728,Decopac_Inc,64,0
3008276482,Chetak_Orlando_Llc_,64,547
3009285857,Philips_Medical_Systems_Na,64,9936
3009900094,Sweet_Maple_Candies,64,0
3009962701,Yi_Bao_Produce_Group_Inc,64,17847
3011886261,AGRICOLA_SABORA_S_P_R__DE_R_L__DE_C_V_,64,20160
3012067627,Ip_Foods_Inc,64,4280
3012402050,COSMETIC_ESSENCE_INNOVATIONS_LLC,64,8500000
3012409492,MISSION_FOODS_MEXICO_S_DE_RL_DE,64,14976
3012763065,GLAZERS_INC,64,1380
3012816535,HENRY_LAMBERTZ_INC_,64,24480
3013300527,SYSCO,64,0
1031472,Gourmet_Foods_International,63,2
2183553,GE_Medical_Systems_LLC,63,1118
1000629788,Hinrichs_Trading_LLC,63,31118
3000127820,RCF_Distributors_LLC,63,11372
3000225252,Coffee_America_USA_Corp_,63,120000
3001904058,Marathon_Watch_Company_Ltd,63,0
3003221709,ATRIUM_Innovations_inc_,63,0
3003243593,Mexilink_Inc,63,14814
3004272743,Zeenat_Inc,63,380
3004316770,Southern_Wine_&_Spirits_Inc_,63,3392
3004320868,Schulstad_USA_Inc_,63,0
3005038558,Yor_Food_Service_Inc,63,1
3006123944,First_Aid_Central,63,0
3007855412,Royal_Food_Import_Corporation,63,15708
3008430093,SIERRA_PACK_SPR_DE_RL_DE_CV,63,1440
3008535280,Pnp_Games_Inc,63,0
3009218637,Daily_Fresh_Distributing_Inc,63,245
3009605269,Eastern_Townships_Acreages,63,8475
3012014858,Boehringer_Ingelheim_Pharmaceuticals_Inc,63,108600
3012333792,AMERICAN_TOKYO_KASEI,63,10
3012381908,HAVI_GLOBAL_GROUP_LP_HQ_,63,0
3012400126,WESTROCK_CP_LLC,63,0
3012460794,SISLEY_COSMETICS_USA_INC,63,6
1250045,Tender_Corporation,62,75
1625487,Mesilla_Valley_Chili_Co,62,2141
3023666,Glacier_Fish_Co_LLC_-_Northern_Glacier_F_T,62,96363
1000250407,Godiva_Chocolatier_Inc,62,34
3000209378,Monterey_Mushrooms_Inc_,62,3330
3000295388,Bourdeau_Bros,62,4000
3000949065,BENEO_Inc_,62,26078
3001446299,Aloe_Jaumave_S_A__De_C_V_,62,14643
3001480326,Idelle_Lab,62,1
3003593823,Atoka_Cranberries_inc_,62,19223
3003748985,Co_Ranchers_Dairy_Prod__Inc_,62,4059
3004137922,Gw_Pharmaceuticals_Plc,62,1266
3004464228,Insulet_Corporation,62,40
3004850041,Dmh_Ingredients_Inc,62,1
3006576271,The_Winning_Combination_Usa_Inc,62,162
3007334893,Evacusled_Inc,62,0
3007748209,Marcrest_Manufacturing_Inc,62,4173
3010989459,Private_Label_Cosmetics_Corp,62,0
3011886841,Vip_Distributors_Inc,62,144
3012415057,R&P_FOOD_PROCESSING,62,18
1028232,BIOTRONIK_Inc,61,0
1219963,Twincraft_Inc_,61,16830
2022694,Alpha-Omega_Services_Inc,61,150
1000110051,Viet_Huong_Company,61,18088
1000200657,Farbest_Tallman_Corp_,61,64320
1000532633,Bundaberg_Brewed_Drinks_Pty_Ltd,61,26455
3001124136,Innopex_Ltd,61,0
3001812566,Your_Dekalb_Farmers_Market,61,4320
3003988569,877057_Ontario_Inc,61,23
3005556650,Minsa_Corporation,61,5755
3007631974,Smith_Family_Farm_Pilot_Mound_Co,61,4623
3008379770,Mint_Ventures_Llc,61,1
3008890331,Rukert_Terminal,61,45600
3009078924,Coors_Brewing_Company,61,7215
3009156711,Severn_&_Wye_Smokery,61,5
3009667254,Sunrise_Logistics_Inc,61,0
3009935588,ROSHEN_USA_CORP,61,1536
3010209542,Veg_Ex_S_De_Rl_De_Cv,61,5808
3011800402,Thring_Farms,61,3885
3011855374,Deovenia_Llc,61,3
3011863027,Benina_Benini,61,0
3012150300,LA_NOGALERA_USA_INC,61,208278
3012215705,Montana_Integrity_Inc,61,16096
3012251436,SPECTRUM_BRANDS_INC,61,26323
3012381627,Act_Cosmetics_America_Inc,61,1
3012396531,Sloan_Valley_Dairies_Usa_Llc,61,29450
3012438615,ALIMINTER_S_A,61,1
3012515735,FERMES_JACQUES_COULOMBE_&_FILS_L,61,0
3012812838,DELMAR_COMMODITIES_LTD,61,9591
2022908,Herbalife_International_Of_America_Inc,60,0
2023263,Anhing_Corporation,60,2600
2460475,Tri-Union_Frozen_Products_DBA_Chicken_of_the_Sea,60,1
1000185797,Athens_Distributing_Co_,60,1380
1000423564,Rootabaga_Enterprises_Inc_,60,25872
1000483072,Imperial_Bag_And_Paper_Co_Inc_,60,0
1000485500,Parrheim_Foods,60,18519
1000655346,Onyx_Industries_Inc,60,2
3001273597,Specmo_Enterprises_Inc,60,0
3003067096,Bally_Produce_Corp,60,1008
3003699677,Achtarout_Bakery,60,8
3004314286,Compania_Cervecera_del_Tropico_S_de_RL_de_CV,60,38327
3006601612,DELIMAX_VEAUX_LOURD_LTEE,60,74993
3006698438,Panasonic_Automotive_Systems_Co,60,20383
3007028565,Rodriguez_Fresh_Produce_Inc_,60,784
3007929927,Ewos_Usa_Inc_,60,25528
3009261663,Cchj_International_Inc_,60,3
3009763368,Triumph_Mobility_Inc,60,0
3010012490,AGRILEG_DE_TEHUACAN_SPR_DE_RL,60,3600
3010075673,Aquitane_Wine_Usa_Llc,60,1
3010822655,BELMIRA_TROUT_SEAFOOD_CORP,60,365
3011346617,Niagara_River_Trading_Company,60,23
3011447439,The_Tierra_Group,60,42714
3011535923,Possmei_Usa_Inc,60,1
3012217042,Spiliadis_Management_Dba_Estiatorio_Mlos_Las_Vega,60,51
3012328313,DELICIAS_DE_NUEVO_LAREDO,60,16
3012335682,CAMPIMEX_INC_,60,17664
3012381423,SEAONTARIO_2,60,0
3012416879,SYSCO_MERCHANDISING_AND_SUPPLY_C,60,15724
3012441595,G_THOMPSON_LIVESTOCK_CO_INC,60,48750
3012609445,ENVASES_UNIVERSALES_DE_MEXICO_S_,60,9019
1000347228,Johnson_Brothers_Liquor_Company_Inc,59,13349
1000516422,Michaels_Stores_Procurement_Co_Div__of_Michaels_Stores_Inc,59,1109
3000126945,Andre_Prost_Inc,59,15675
3001281145,Fenton_Hill_Florida_Inc,59,1
3003232965,Commerce_Unlimited_Inc,59,887
3003301977,NDS_Surgical_Imaging_LLC,59,3244
3004124023,Import_Express_Corp,59,0
3004282222,Wintime_Food_Corp_,59,1680
3004300116,Palacios_&_Son's_Llc,59,14058
3004346625,Grain_Millers_Canada,59,1190
3004454774,Musgrave_Enterprises_Ltd,59,2811
3005017292,Thai_Union_Frozen_Products_Public,59,1
3005610340,Gramic_Enterprises_Inc,59,4688
3005712197,Sante_Manufacturing_Inc,59,10170
3006034259,Sephora_Us,59,100
3006688919,Asia_Grocers_LLC,59,87
3008301266,Holistic_Pet_Source,59,2100
3008418806,Fromi_Usa_Corp,59,5
3009425501,Bodecker_Brewed,59,84
3010020091,Michel_International_Inc,59,20671
3010411560,Royal_Hawaiian_Macadima_Nut_Inc,59,204450
3010613879,Babia_Ice_And_Produce_Llc,59,6490
3010614645,Nelson_Family_Ranches_Ltd,59,7960
3011772024,CC1,59,15759
3012197324,US_COMMODITIES_LLC,59,8870
3012233140,PASCO_FOODS_LTD,59,21714
3012363284,SPRING_VALLEY_PRODUCE_INC_DBA_P,59,13446
3012406433,THE_QUAKER_OATS_COMPANY,59,17679
3012586439,PALMEX_I_LTD,59,702
1526770,Big_Lots_Stores_Inc,58,16416
2415033,Krinos_Foods_LLC,58,768
3000098771,Linsey_Foods_Ltd,58,2503
3000103398,Cold_Ocean_Inc,58,11880
3000166126,Danexport_Inc,58,8910
3000169261,Hendrick_Energy_Systems,58,524
3000329386,Ippolito_Fruit_&_Produce_Ltd_,58,580
3003105082,Empresas_La_Famosa,58,18432
3003322109,Economy_Paper_and_Restaurant_Supply,58,2
3004295016,Splendid_Chocolates_Ltd,58,0
3004333553,Transnational_Foods_Inc_,58,23404
3005033485,Patagonia_Foods,58,1
3005266468,Mark_Anthony_Brands_Inc,58,1
3007103114,Cosnova_Inc,58,1
3007999101,Ruby_J_Farms_Llc,58,1512
3008497470,World'S_Best_Cheese_Inc,58,1
3008740539,Superior_Fish_Guys_Inc,58,0
